NeonLines,5037.751,5080.383,5116.503,5188.612,5203.896,5222.351,5330.778,5341.585,5400.562,5562.766,5656.659,5689.816,5719.225,5748.299,5764.419,5804.45,5820.156,5852.488,5881.895,5944.834,5975.534,6029.997,6074.338,6096.163,6128.45,6143.063,6163.594,6217.281,6266.495,6304.789,6334.428,6382.992,6402.248,6506.528,6532.882,6598.953,6678.276,6717.043,6929.467,7024.05,7032.413,7173.938,7245.167
5037.751,0,-1.180287929,2.180287929,-9.870518189,10.87051819,10.00270929,-27.11455538,28.11455538,6.151737118,-5.591630899,-18.66598305,-22.1722942,-23.43929284,-44.07866005,45.07866005,-48.81567554,49.81567554,-27.7055463,28.7055463,-29.54667752,30.54667752,-22.37761891,-47.49539519,48.49539519,-74.63895162,75.63895162,54.83624763,-23.96736701,-32.08711548,-42.74901312,43.74901312,-69.86087453,70.86087453,-55.73260226,56.73260226,23.62915651,-42.31756391,43.31756391,-20.00059207,-237.5103432,238.5103432,-29.99041121,30.99041121
5080.383,1,0,1,-7.081196022,8.081196022,7.692657816,-23.16970482,24.16970482,5.428879055,-5.137582141,-17.38022137,-20.72266993,-21.97296554,-41.43399504,42.43399504,-46.10129887,47.10129887,-26.25582344,27.25582344,-28.15801303,29.15801303,-21.41616111,-45.54203895,46.54203895,-71.72154931,72.72154931,52.7597779,-23.10110944,-30.97383402,-41.31063801,42.31063801,-67.64691525,68.64691525,-54.11493511,55.11493511,22.98391125,-41.21786571,42.21786571,-19.54985568,-232.412651,233.412651,-29.39189094,30.39189094
5116.503,1.847250891,1,0,-4.71794033,5.71794033,5.735464644,-19.82742667,20.82742667,4.816436916,-4.752888927,-16.29085864,-19.49447448,-20.73061842,-39.19330025,40.19330025,-43.80154081,44.80154081,-25.02754446,26.02754446,-26.9814658,27.9814658,-20.60156514,-43.88705613,44.88705613,-69.2497776,70.2497776,51.00048707,-22.36717194,-30.03060532,-40.09197341,41.09197341,-65.77113627,66.77113627,-52.74436518,53.74436518,22.43722662,-40.28614543,41.28614543,-19.16796887,-228.0936267,229.0936267,-28.88479411,29.88479411
5188.612,3.538679865,2.9963732,-1.9963732,0,1,1.828176646,-13.15499213,14.15499213,3.593773844,-3.984897703,-14.11608408,-17.042538,-18.25042994,-34.72003722,35.72003722,-39.21036547,40.21036547,-22.57544122,23.57544122,-24.63263844,25.63263844,-18.97532757,-40.58309278,41.58309278,-64.3151988,65.3151988,47.48828601,-20.90195879,-28.14756881,-37.65906407,38.65906407,-62.02638139,63.02638139,-50.0081961,51.0081961,21.34584008,-38.42608404,39.42608404,-18.40558028,-219.4712424,220.4712424,-27.8724396,28.8724396
5203.896,3.897189904,3.419518272,-2.419518272,1,0,1,-11.74072361,12.74072361,3.334621971,-3.822116665,-13.65512561,-16.52283315,-17.72473688,-33.77189826,34.77189826,-38.23723418,39.23723418,-22.05570102,23.05570102,-24.13478827,25.13478827,-18.6306353,-39.88279496,40.88279496,-63.26928078,64.26928078,46.74385076,-20.59139676,-27.74844623,-37.14339215,38.14339215,-61.23265476,62.23265476,-49.42824619,50.42824619,21.11451318,-38.0318312,39.0318312,-18.24398676,-217.6436685,218.6436685,-27.65786407,28.65786407
5222.351,4.330080691,3.930454042,-2.930454042,2.207471866,-1.207471866,0,-10.03303414,11.03303414,3.021703376,-3.625563141,-13.09853123,-15.89530416,-17.0899773,-32.62704715,33.62704715,-37.06220553,38.06220553,-21.42812936,22.42812936,-23.53364821,24.53364821,-18.21442908,-39.03720504,40.03720504,-62.0063642,63.0063642,45.84496615,-20.21640184,-27.26651695,-36.52073282,37.52073282,-60.27425218,61.27425218,-48.72797298,49.72797298,20.83519244,-37.55578198,38.55578198,-18.04886713,-215.4369245,216.4369245,-27.39877016,28.39877016
5330.778,6.873404954,6.93230897,-5.93230897,9.301622612,-8.301622612,-5.87520997,0,1,1.183240924,-2.470769919,-9.828422354,-12.20843959,-13.36063149,-25.90080645,26.90080645,-30.15866548,31.15866548,-17.74101404,18.74101404,-20.0018241,21.0018241,-15.76913015,-34.06918671,35.06918671,-54.58646411,55.58646411,40.56383031,-18.01322794,-24.43508121,-32.86247849,33.86247849,-54.64343581,55.64343581,-44.61372088,45.61372088,19.1941245,-34.75889287,35.75889287,-16.90249833,-202.4718402,203.4718402,-25.87653905,26.87653905
5341.585,7.126899981,7.231506091,-6.231506091,10.00870191,-9.00870191,-6.460796532,1,0,1,-2.355670817,-9.502488162,-11.84096705,-12.98892481,-25.23039702,26.23039702,-29.47058449,30.47058449,-17.37351651,18.37351651,-19.64980456,20.64980456,-15.52540538,-33.57402062,34.57402062,-53.84691713,54.84691713,40.03745556,-17.79363596,-24.1528699,-32.49785755,33.49785755,-54.08220814,55.08220814,-44.2036503,45.2036503,19.03055804,-34.48012485,35.48012485,-16.7882389,-201.1796006,202.1796006,-25.72481714,26.72481714
5400.562,8.510297429,8.8643134,-7.8643134,13.86744308,-12.86744308,-9.656515849,6.457296197,-5.457296197,0,-1.727540924,-7.723768737,-9.835560543,-10.96041136,-21.57177419,22.57177419,-25.71552273,26.71552273,-15.36797361,16.36797361,-17.72872964,18.72872964,-14.19532712,-30.87175258,31.87175258,-49.81099021,50.81099021,37.16487263,-16.59525745,-22.61275918,-30.50801309,31.50801309,-51.01942252,52.01942252,-41.9657737,42.9657737,18.13792738,-32.95880517,33.95880517,-16.16469133,-194.1274662,195.1274662,-24.89682573,25.89682573
5562.766,12.31504504,13.35501107,-12.35501107,24.48010992,-23.48010992,-18.44567868,21.46645693,-20.46645693,-2.750292487,0,-2.831770064,-4.32010609,-5.381406067,-11.50949132,12.50949132,-15.38800458,16.38800458,-9.852144047,10.85214405,-12.44521173,13.44521173,-10.53722289,-23.43972509,24.43972509,-38.71101074,39.71101074,29.2644294,-13.29936603,-18.37700423,-25.03535882,26.03535882,-42.59586622,43.59586622,-35.81095849,36.81095849,15.682932,-28.77473109,29.77473109,-14.44975313,-174.732034,175.732034,-22.61960718,23.61960718
5656.659,14.51745168,15.95448505,-14.95448505,30.62333159,-29.62333159,-23.5333514,30.154622,-29.154622,-4.342319887,1,0,-1.12744398,-2.151957075,-5.684863524,6.684863524,-9.409843372,10.40984337,-6.659264801,7.659264801,-9.386807818,10.38680782,-8.419701856,-19.13764032,20.13764032,-32.28570451,33.28570451,24.69119868,-11.39151461,-15.92510576,-21.86747191,22.86747191,-37.71982759,38.71982759,-32.24819762,33.24819762,14.26183954,-26.35274847,27.35274847,-13.45704831,-163.5048428,164.5048428,-21.30142217,22.30142217
5689.816,15.29520079,16.87245293,-15.87245293,32.79272442,-31.79272442,-25.32999187,33.22272601,-32.22272601,-4.904522102,1.353136017,1,0,-1.011522322,-3.627977667,4.627977667,-7.298739335,8.298739335,-5.531744143,6.531744143,-8.306775244,9.306775244,-7.671928915,-17.61841924,18.61841924,-30.01669746,31.01669746,23.07622619,-10.71778356,-15.0592521,-20.74877695,21.74877695,-35.99792273,36.99792273,-30.99005844,31.99005844,13.76000061,-25.49745918,26.49745918,-13.10648848,-159.5401172,160.5401172,-20.83592357,21.83592357
5719.225,15.98503472,17.68665559,-16.68665559,34.71689348,-33.71689348,-26.92354376,35.94401777,-34.94401777,-5.403174119,1.666354254,1.886962029,1,0,-1.803598015,2.803598015,-5.426270215,6.426270215,-4.531676132,5.531676132,-7.348827362,8.348827362,-7.008682709,-16.27092784,17.27092784,-28.00417437,29.00417437,21.64380693,-10.1202097,-14.29127278,-19.756537,20.756537,-34.4706585,35.4706585,-29.87413675,30.87413675,13.31488853,-24.73885005,25.73885005,-12.79555523,-156.0235561,157.0235561,-20.42304398,21.42304398
5748.299,16.6670107,18.49158361,-17.49158361,36.6191442,-35.6191442,-28.49894338,38.63431109,-37.63431109,-5.896145955,1.976004601,2.763820611,1.988608929,1,0,1,-3.575130523,4.575130523,-3.542999966,4.542999966,-6.401791531,7.401791531,-6.352991588,-14.9387858,15.9387858,-26.01457606,27.01457606,20.22770445,-9.529442841,-13.53204157,-18.77559972,19.77559972,-32.96079144,33.96079144,-28.77092661,29.77092661,12.87484676,-23.9888823,24.9888823,-12.48816383,-152.5470525,153.5470525,-20.01486754,21.01486754
5764.419,17.04513042,18.93787375,-17.93787375,37.67384193,-36.67384193,-29.3724194,40.12593689,-39.12593689,-6.169472845,2.147689391,3.24999246,2.536740454,1.554447272,1,0,-2.54877117,3.54877117,-2.994831163,3.994831163,-5.876710098,6.876710098,-5.989445434,-14.20018328,15.20018328,-24.91144871,25.91144871,19.44255029,-9.20189377,-13.1110879,-18.23172172,19.23172172,-32.12364977,33.12364977,-28.15925476,29.15925476,12.63086679,-23.57306472,24.57306472,-12.31773152,-150.6195145,151.6195145,-19.78855522,20.78855522
5804.45,17.98411991,20.04615172,-19.04615172,40.29298613,-39.29298613,-31.54153346,43.83011011,-42.83011011,-6.848228971,2.574036403,4.457309165,3.897922405,2.931313201,3.483312655,-2.483312655,0,1,-1.633556636,2.633556636,-4.57276873,5.57276873,-5.08664667,-12.36600229,13.36600229,-22.1720386,23.1720386,17.49276704,-8.388487016,-12.06572831,-16.8811026,17.8811026,-30.04476527,31.04476527,-26.64028231,27.64028231,12.02498827,-22.54045967,23.54045967,-11.89449478,-145.8328351,146.8328351,-19.22655098,20.22655098
5820.156,18.35252862,20.48098007,-19.48098007,41.3205967,-40.3205967,-32.39257654,45.28342741,-44.28342741,-7.114536175,2.741311919,4.930994963,4.431976606,3.471520947,4.457630273,-3.457630273,1,0,-1.099466114,2.099466114,-4.061172638,5.061172638,-4.732437248,-11.64636884,12.64636884,-21.09724218,22.09724218,16.72777751,-8.069350185,-11.65558573,-16.35119269,17.35119269,-29.22912339,30.22912339,-26.04431965,27.04431965,11.7872743,-22.13532128,23.13532128,-11.72843957,-143.9548009,144.9548009,-19.00605091,20.00605091
5852.488,19.11092606,21.37610742,-20.37610742,43.43601152,-42.43601152,-34.14451368,48.27519201,-47.27519201,-7.662749886,3.085661338,5.90611334,5.531367949,4.583579831,6.463337469,-5.463337469,3.05857634,-2.05857634,0,1,-3.008013029,4.008013029,-4.003270111,-10.16494845,11.16494845,-18.88469171,19.88469171,15.15298816,-7.412382655,-10.81127592,-15.26033267,16.26033267,-27.55006232,28.55006232,-24.81748501,25.81748501,11.29792193,-21.30131297,22.30131297,-11.38660224,-140.0887241,141.0887241,-18.55213466,19.55213466
5881.895,19.80071308,22.19025471,-21.19025471,45.36004973,-44.36004973,-35.73795719,50.9962987,-49.9962987,-8.161367991,3.398858275,6.79301505,6.531299942,5.595033363,8.287593052,-7.287593052,4.93091812,-3.93091812,1,0,-2.050130293,3.050130293,-3.340069011,-8.817548683,9.817548683,-16.87230548,17.87230548,13.72066631,-6.814849433,-10.04334883,-14.26816019,15.26816019,-26.02290195,27.02290195,-23.70163922,24.70163922,10.85284013,-20.54275544,21.54275544,-11.07569013,-136.5724022,137.5724022,-18.13928316,19.13928316
5944.834,21.27704541,23.93275194,-22.93275194,49.47801623,-48.47801623,-39.14836088,56.82020912,-55.82020912,-9.228546722,4.069185136,8.691226589,8.671427114,7.75981977,12.19199752,-11.19199752,8.938240163,-7.938240163,3.140272724,-2.140272724,0,1,-1.920637784,-5.933745704,6.933745704,-12.56525012,13.56525012,10.65510691,-5.535965376,-8.399775422,-12.14464051,13.14464051,-22.75436228,23.75436228,-21.31342491,22.31342491,9.900243677,-18.91923543,19.91923543,-10.41025343,-129.0465144,130.0465144,-17.25566834,18.25566834
5975.534,21.99716176,24.78269657,-23.78269657,51.48665271,-50.48665271,-40.8118667,59.66096049,-58.66096049,-9.749088628,4.396153068,9.617124589,9.715325241,8.815746027,14.09646402,-13.09646402,10.89290717,-9.892907169,4.184241847,-3.184241847,1,0,-1.228276313,-4.527101947,5.527101947,-10.46438103,11.46438103,9.159807121,-4.912159142,-7.598083251,-11.10884308,12.10884308,-21.16005401,22.16005401,-20.14851635,21.14851635,9.435592015,-18.12732479,19.12732479,-10.08567079,-125.3755829,126.3755829,-16.82466411,17.82466411
6029.997,23.2746763,26.29053156,-25.29053156,55.05005234,-54.05005234,-43.76299106,64.70056445,-63.70056445,-10.67255032,4.976206959,11.25970383,11.56724132,10.68900048,17.47506203,-16.47506203,14.36056284,-13.36056284,6.036283878,-5.036283878,2.774039088,-1.774039088,0,-2.031660939,3.031660939,-6.737357148,7.737357148,6.507086844,-3.805502499,-6.175850003,-9.271297952,10.27129795,-18.33168882,19.33168882,-18.08192305,19.08192305,8.611281803,-16.72244435,17.72244435,-9.509848493,-118.863207,119.863207,-16.06004577,17.06004577
6074.338,24.31476356,27.518134,-26.518134,57.95119079,-56.95119079,-46.16564617,68.80355325,-67.80355325,-11.42438578,5.448457286,12.59700817,13.07497705,12.21410883,20.22574442,-19.22574442,17.18375143,-16.18375143,7.544122148,-6.544122148,4.218371336,-3.218371336,1,0,1,-3.703004174,4.703004174,4.347377137,-2.904519039,-5.017940147,-7.775262323,8.775262323,-16.02897798,17.02897798,-16.39940806,17.39940806,7.940170423,-15.57866226,16.57866226,-9.041043316,-113.5611623,114.5611623,-15.43753247,16.43753247
6096.163,24.82670295,28.12236988,-27.12236988,59.37915467,-58.37915467,-47.34825251,70.82307763,-69.82307763,-11.79444529,5.68090273,13.25524022,13.81709681,12.96477953,21.57965261,-20.57965261,18.57334777,-17.57334777,8.286292379,-7.286292379,4.929283388,-3.929283388,1.492208114,1,0,-2.209471019,3.209471019,3.284350494,-2.461047669,-4.448007521,-7.038901447,8.038901447,-14.89556502,15.89556502,-15.57126053,16.57126053,7.609843956,-15.01568344,16.01568344,-8.810293605,-110.9514528,111.9514528,-15.13112637,16.13112637
6128.45,25.58404485,29.01625138,-28.01625138,61.49162523,-60.49162523,-49.09775129,73.81067826,-72.81067826,-12.34189599,6.02477288,14.22900142,14.91495801,14.07529064,23.58256824,-22.58256824,20.62905896,-19.62905896,9.384228245,-8.384228245,5.980977199,-4.980977199,2.220360389,2.479358534,-1.479358534,0,1,1.711752959,-1.804994514,-3.604872826,-5.949559702,6.949559702,-13.21884088,14.21884088,-14.34613341,15.34613341,7.121172678,-14.18283592,15.18283592,-8.468932049,-107.0907569,108.0907569,-14.67784189,15.67784189
6143.063,25.92681554,29.42081949,-28.42081949,62.44772311,-61.44772311,-49.88956922,75.16285741,-74.16285741,-12.58967055,6.180407485,14.66972283,15.41184671,14.57790466,24.48908189,-23.48908189,21.55946772,-20.55946772,9.881150746,-8.881150746,6.456970684,-5.456970684,2.549919939,3.148911798,-2.148911798,1,0,1,-1.50806681,-3.223272575,-5.456526873,6.456526873,-12.45996053,13.45996053,-13.79164453,14.79164453,6.900001514,-13.80589161,14.80589161,-8.314432826,-105.3434174,106.3434174,-14.47268669,15.47268669
6163.594,26.40840214,29.98923034,-28.98923034,63.79102329,-62.79102329,-51.00205906,77.06264458,-76.06264458,-12.93778931,6.399071283,15.28892843,16.10996634,15.28406824,25.76271712,-24.76271712,22.86667516,-21.86667516,10.57931785,-9.579317849,7.125732899,-6.125732899,3.01294513,4.089621993,-3.089621993,2.404981865,-1.404981865,0,-1.090888771,-2.687131143,-4.76382469,5.76382469,-11.3937474,12.3937474,-13.01259771,14.01259771,6.589260038,-13.27629169,14.27629169,-8.09736422,-102.8884372,103.8884372,-14.18444735,15.18444735
6217.281,27.66771439,31.4755814,-30.4755814,67.30365088,-66.30365088,-53.91113519,82.03044323,-81.03044323,-13.84809332,6.970860448,16.90810387,17.93549594,17.13063218,29.09317618,-28.09317618,26.28492296,-25.28492296,12.40497161,-11.40497161,8.874495114,-7.874495114,4.22372071,6.549507446,-5.549507446,6.078902347,-5.078902347,-2.614923774,0,-1.285162166,-2.952461284,3.952461284,-8.605681346,9.605681346,-10.97544965,11.97544965,5.776694768,-11.89142828,12.89142828,-7.52974636,-96.46885089,97.46885089,-13.43072344,14.43072344
6266.495,28.82210546,32.83809524,-31.83809524,70.52361947,-69.52361947,-56.57783798,86.58434348,-85.58434348,-14.68255422,7.495010278,18.39237567,19.60892924,18.82334732,32.14615385,-31.14615385,29.41837514,-28.41837514,14.07851872,-13.07851872,10.477557,-9.477557003,5.333618998,8.804444444,-7.804444444,9.446725518,-8.446725518,-5.011981881,1,0,-1.292013901,2.292013901,-6.049906523,7.049906523,-9.108029142,10.10802914,5.031829396,-10.6219465,11.6219465,-7.009420298,-90.58412053,91.58412053,-12.73979699,13.73979699
6304.789,29.72035091,33.8982835,-32.8982835,73.02911541,-72.02911541,-58.65283121,90.12778755,-89.12778755,-15.33185818,7.902857508,19.54730524,20.91104764,20.14046915,34.52171216,-33.52171216,31.85655164,-30.85655164,15.38072568,-14.38072568,11.72491857,-10.72491857,6.197244086,10.5590378,-9.559037801,12.06726887,-11.06726887,-6.877161366,1.778111919,1,0,1,-4.061227669,5.061227669,-7.654966988,8.654966988,4.452240771,-9.6341476,10.6341476,-6.604548386,-86.0051417,87.0051417,-12.20217889,13.20217889
6334.428,30.41557985,34.71885382,-33.71885382,74.9683329,-73.9683329,-60.25884584,92.8703618,-91.8703618,-15.83441002,8.218525343,20.44120397,21.91886837,21.15990232,36.3603598,-35.3603598,33.74366484,-32.74366484,16.38861496,-15.38861496,12.69035831,-11.69035831,6.865677364,11.91706758,-10.91706758,14.09553138,-13.09553138,-8.320783206,2.380359247,1.773985481,1,0,-2.522019111,3.522019111,-6.530317978,7.530317978,4.003647591,-8.869605592,9.869605592,-6.291183405,-82.46107856,83.46107856,-11.78607028,12.78607028
6382.992,31.55472415,36.06337209,-35.06337209,78.14577336,-77.14577336,-62.89032782,97.36411585,-96.36411585,-16.65784967,8.735752399,21.90587206,23.5701996,22.83026071,39.37301489,-38.37301489,36.83573157,-35.83573157,18.04005849,-17.04005849,14.27224756,-13.27224756,7.960916533,14.14222222,-13.14222222,17.41887361,-16.41887361,-10.68618187,3.367151624,3.042173709,2.638516819,-1.638516819,0,1,-4.68756166,5.68756166,3.268620121,-7.616890654,8.616890654,-5.777729613,-76.65407151,77.65407151,-11.10426933,12.10426933
6402.248,32.00640364,36.59648394,-35.59648394,79.40565297,-78.40565297,-63.9337307,99.14592394,-98.14592394,-16.98434983,8.94083691,22.48662424,24.22496515,23.49257068,40.56755583,-39.56755583,38.06175984,-37.06175984,18.69486857,-17.69486857,14.89947883,-13.89947883,8.395187298,15.02451317,-14.02451317,18.73660439,-17.73660439,-11.62408066,3.7584224,3.545020108,3.288201356,-2.288201356,1,0,-3.956894589,4.956894589,2.977176068,-7.120179534,8.120179534,-5.57414123,-74.35154849,75.35154849,-10.83393,11.83393
6506.528,34.45245356,39.48352713,-38.48352713,86.22847422,-85.22847422,-69.58423192,108.7952253,-107.7952253,-18.75249674,10.05146284,25.63166149,27.77081846,27.07928046,47.03653846,-46.03653846,44.70126066,-43.70126066,22.24096304,-21.24096304,18.2962215,-17.2962215,10.74696105,19.80252005,-18.80252005,25.87271607,-24.87271607,-16.70322926,5.877331654,6.268162114,6.806538682,-5.806538682,6.415454923,-5.415454923,0,1,1.398873939,-4.430262852,5.430262852,-4.471617521,-61.88233887,62.88233887,-9.369919555,10.36991956
6532.882,35.0706277,40.21315061,-39.21315061,87.95276106,-86.95276106,-71.012246,111.2338299,-110.2338299,-19.1993489,10.33214404,26.42648611,28.66693869,27.98572608,48.67140199,-47.67140199,46.37921813,-45.37921813,23.13714422,-22.13714422,19.15465798,-18.15465798,11.3413094,21.01003436,-20.01003436,27.67617874,-26.67617874,-17.98684915,6.412829683,6.956363921,7.695704983,-6.695704983,7.784067304,-6.784067304,1,0,1,-3.750457864,4.750457864,-4.19298394,-58.73107736,59.73107736,-8.999929804,9.999929804
6598.953,36.62042597,42.0423588,-41.0423588,92.27564774,-91.27564774,-74.59235979,117.3475525,-116.3475525,-20.31963308,11.03582802,28.41915734,30.91356388,30.2582376,52.77009926,-51.77009926,50.58595441,-49.58595441,25.3839222,-24.3839222,21.30680782,-20.30680782,12.83137503,24.0373425,-23.0373425,32.19756381,-31.19756381,-21.20495836,7.755354168,8.681725597,9.924896252,-8.924896252,11.21525758,-10.21525758,3.507057752,-2.507057752,0,-2.046147497,3.046147497,-3.494433461,-50.83068277,51.83068277,-8.072344129,9.072344129
6678.276,38.48107056,44.23845515,-43.23845515,97.46558493,-96.46558493,-78.89054457,124.6875173,-123.6875173,-21.66461502,11.88065138,30.81150285,33.61079942,32.98655156,57.69088089,-56.69088089,55.63644467,-54.63644467,28.08134118,-27.08134118,23.89061889,-22.89061889,14.62030626,27.67184422,-26.67184422,37.62581263,-36.62581263,-25.06853051,9.367151624,10.75314671,12.60120112,-11.60120112,15.33464894,-14.33464894,6.516961372,-5.516961372,-1.200572112,0,1,-2.655773236,-41.34568935,42.34568935,-6.958710638,7.958710638
6717.043,39.39041096,45.31173865,-44.31173865,100.0020283,-99.00202826,-80.99116771,128.2747293,-127.2747293,-22.32193906,12.29353626,31.98069789,34.92900133,34.31994222,60.09578164,-59.09578164,58.10473704,-57.10473704,29.39963274,-28.39963274,25.15338762,-24.15338762,15.49459868,29.44810997,-28.44810997,40.27872442,-39.27872442,-26.95674833,10.15487463,11.76549851,13.90917372,-12.90917372,17.34789157,-16.34789157,7.987971465,-6.987971465,-1.787319702,1,0,-2.245900426,-36.71015186,37.71015186,-6.414451979,7.414451979
6929.467,44.37314693,51.19280177,-50.19280177,113.9004842,-112.9004842,-92.5015443,147.9308781,-146.9308781,-25.92374994,14.55594134,38.38730886,42.1520963,41.62626402,73.27344913,-72.27344913,71.62975933,-70.62975933,36.62321896,-35.62321896,32.07273616,-31.07273616,20.28528901,39.18116838,-38.18116838,54.81536988,-53.81536988,-37.30324875,14.47120738,17.31268606,21.07621715,-20.07621715,28.37946614,-27.37946614,16.04837975,-15.04837975,-5.002406502,6.479505765,-5.479505765,0,-11.30969748,12.30969748,-3.432183521,4.432183521
7024.05,46.5917386,53.81137874,-52.81137874,120.0888511,-119.0888511,-97.62660526,156.6828907,-155.6828907,-27.52747681,15.56329013,41.23988901,45.36822061,44.87944555,79.14088089,-78.14088089,77.6518528,-76.6518528,39.83956201,-38.83956201,35.15361564,-34.15361564,22.41837126,43.51486827,-42.51486827,61.28789434,-60.28789434,-41.91008719,16.39307921,19.78260302,24.26738419,-23.26738419,33.29133776,-32.29133776,19.63732261,-18.63732261,-6.433942274,8.919287022,-7.919287022,1,0,1,-2.104311446,3.104311446
7032.413,46.7879058,54.04291251,-53.04291251,120.6360246,-119.6360246,-98.07976158,157.456741,-156.456741,-27.66927785,15.6523596,41.49211328,45.65258934,45.16709087,79.65967742,-78.65967742,78.18432446,-77.18432446,40.12395008,-39.12395008,35.42602606,-34.42602606,22.60697774,43.89805269,-42.89805269,61.86019298,-60.86019298,-42.31742243,16.56301053,20.00099232,24.54954621,-23.54954621,33.72564396,-32.72564396,19.95465584,-18.95465584,-6.56051823,9.135011737,-8.135011737,1.088419695,1,0,-1.986901403,2.986901403
7173.938,50.10759523,57.96110188,-56.96110188,129.8957079,-128.8957079,-105.7484151,170.5524197,-169.5524197,-30.06894213,17.15966046,45.76044274,50.4648917,50.03484213,88.43914392,-87.43914392,87.19521202,-86.19521202,44.93657973,-43.93657973,40.03596091,-39.03596091,25.79871902,50.38258877,-49.38258877,71.54506262,-70.54506262,-49.21065706,19.43871663,23.696741,29.32450488,-28.32450488,41.0753012,-40.0753012,25.32480838,-24.32480838,-8.702532125,12.78566822,-11.78566822,2.584724528,17.92275499,-16.92275499,0,1
7245.167,51.77838244,59.93311185,-58.93311185,134.5560717,-133.5560717,-109.6080195,177.1434256,-176.1434256,-31.27668413,17.91827932,47.9086769,52.88690537,52.48476302,92.85781638,-91.85781638,91.73035783,-90.73035783,47.35875812,-46.35875812,42.35612378,-41.35612378,27.40511039,53.64623139,-52.64623139,76.41942106,-75.41942106,-52.6799961,20.88604869,25.55679741,31.72772361,-30.72772361,44.77435604,-43.77435604,28.02758595,-27.02758595,-9.780599658,14.6230299,-13.6230299,3.33780912,26.43991391,-25.43991391,1,0
